Property ID,Primary Property Type - Self Selected,Address 1,Postal Code,Job #,Permit Type,Work Type,energy_categories,match_method,permit_date,permit_year
1045358,Financial Office,320 Park Avenue,10022,103976985,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-01-05,2005
1045358,Financial Office,320 Park Avenue,10022,104051437,EW,OT,Mechanical/HVAC,BIN,2005-03-04,2005
1045358,Financial Office,320 Park Avenue,10022,104108494,EW,OT,Mechanical/HVAC,BIN,2005-06-09,2005
1045358,Financial Office,320 Park Avenue,10022,104132706,EW,OT,Mechanical/HVAC,BIN,2005-06-22,2005
1045358,Financial Office,320 Park Avenue,10022,104133215,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-07-18,2005
1045358,Financial Office,320 Park Avenue,10022,104216368,EW,OT,Mechanical/HVAC,BIN,2005-08-25,2005
1045358,Financial Office,320 Park Avenue,10022,104241394,EW,OT,Mechanical/HVAC,BIN,2005-09-27,2005
1045358,Financial Office,320 Park Avenue,10022,104246558,EW,OT,Mechanical/HVAC,BIN,2005-09-28,2005
1045358,Financial Office,320 Park Avenue,10022,104250962,EW,OT,Mechanical/HVAC,BIN,2005-10-11,2005
1045358,Financial Office,320 Park Avenue,10022,100973984,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-10-24,2005
1045358,Financial Office,320 Park Avenue,10022,104335845,EW,OT,Mechanical/HVAC,BIN,2006-01-20,2006
1045358,Financial Office,320 Park Avenue,10022,104346058,EW,OT,Mechanical/HVAC,BIN,2006-02-08,2006
1045358,Financial Office,320 Park Avenue,10022,104343934,EW,OT,Mechanical/HVAC,BIN,2006-02-08,2006
1045358,Financial Office,320 Park Avenue,10022,104243123,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-02-22,2006
1045358,Financial Office,320 Park Avenue,10022,104350845,PL,PL,Plumbing/DHW/Gas,BIN,2006-02-23,2006
1045358,Financial Office,320 Park Avenue,10022,104372689,EW,OT,Mechanical/HVAC,BIN,2006-03-09,2006
1045358,Financial Office,320 Park Avenue,10022,104379030,EW,OT,Mechanical/HVAC,BIN,2006-03-17,2006
1045358,Financial Office,320 Park Avenue,10022,104373081,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-03-30,2006
1045358,Financial Office,320 Park Avenue,10022,104350854,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-05-02,2006
1045358,Financial Office,320 Park Avenue,10022,104418676,EW,OT,Mechanical/HVAC,BIN,2006-05-12,2006
1045358,Financial Office,320 Park Avenue,10022,104418694,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-06-02,2006
1045358,Financial Office,320 Park Avenue,10022,104488804,EW,OT,Mechanical/HVAC,BIN,2006-07-13,2006
1045358,Financial Office,320 Park Avenue,10022,104377452,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-07-17,2006
1045358,Financial Office,320 Park Avenue,10022,104497162,EW,OT,Mechanical/HVAC,BIN,2006-08-01,2006
1045358,Financial Office,320 Park Avenue,10022,104492666,EW,OT,Mechanical/HVAC,BIN,2006-08-11,2006
1045358,Financial Office,320 Park Avenue,10022,104538029,EW,OT,Mechanical/HVAC,BIN,2006-08-23,2006
1045358,Financial Office,320 Park Avenue,10022,104601600,PL,PL,Plumbing/DHW/Gas,BIN,2007-01-10,2007
1045358,Financial Office,320 Park Avenue,10022,104643959,EW,OT,Mechanical/HVAC,BIN,2007-01-18,2007
1045358,Financial Office,320 Park Avenue,10022,104488813,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-01-25,2007
1045358,Financial Office,320 Park Avenue,10022,104626512,EW,OT,Mechanical/HVAC,BIN,2007-02-15,2007
1045358,Financial Office,320 Park Avenue,10022,104675512,EW,OT,Mechanical/HVAC,BIN,2007-03-02,2007
1045358,Financial Office,320 Park Avenue,10022,104625318,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-03-23,2007
1045358,Financial Office,320 Park Avenue,10022,104712287,EW,OT,Mechanical/HVAC,BIN,2007-03-26,2007
1045358,Financial Office,320 Park Avenue,10022,104746394,EW,OT,Mechanical/HVAC,BIN,2007-05-17,2007
1045358,Financial Office,320 Park Avenue,10022,104761152,EW,OT,Mechanical/HVAC,BIN,2007-05-18,2007
1045358,Financial Office,320 Park Avenue,10022,104768440,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-05-25,2007
1045358,Financial Office,320 Park Avenue,10022,104701137,PL,PL,Plumbing/DHW/Gas,BIN,2007-06-05,2007
1045358,Financial Office,320 Park Avenue,10022,104717193,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-06-07,2007
1045358,Financial Office,320 Park Avenue,10022,104600237,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-07-20,2007
1045358,Financial Office,320 Park Avenue,10022,104836199,EW,OT,Mechanical/HVAC,BIN,2007-07-26,2007
1045358,Financial Office,320 Park Avenue,10022,104717200,EW,OT,Mechanical/HVAC,BIN,2007-07-30,2007
1045358,Financial Office,320 Park Avenue,10022,104880844,EW,OT,Mechanical/HVAC,BIN,2007-09-06,2007
1045358,Financial Office,320 Park Avenue,10022,104882539,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-09-14,2007
1045358,Financial Office,320 Park Avenue,10022,104867404,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-09-27,2007
1045358,Financial Office,320 Park Avenue,10022,104837633,EW,MH,Mechanical/HVAC,BIN,2007-10-02,2007
1045358,Financial Office,320 Park Avenue,10022,104915727,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-10-05,2007
1045358,Financial Office,320 Park Avenue,10022,104849345,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2007-10-25,2007
1045358,Financial Office,320 Park Avenue,10022,104918243,EW,OT,Mechanical/HVAC,BIN,2007-10-26,2007
1045358,Financial Office,320 Park Avenue,10022,104899415,PL,PL,Plumbing/DHW/Gas,BIN,2007-11-14,2007
1045358,Financial Office,320 Park Avenue,10022,110073544,EW,OT,Mechanical/HVAC,BIN,2008-01-23,2008
1045358,Financial Office,320 Park Avenue,10022,104761143,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2008-01-24,2008
1045358,Financial Office,320 Park Avenue,10022,104910367,EW,OT,Mechanical/HVAC,BIN,2008-02-13,2008
1045358,Financial Office,320 Park Avenue,10022,110074936,EW,OT,Mechanical/HVAC,BIN,2008-02-25,2008
1045358,Financial Office,320 Park Avenue,10022,110109677,EW,OT,Mechanical/HVAC,BIN,2008-03-05,2008
1045358,Financial Office,320 Park Avenue,10022,110094184,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2008-03-21,2008
1045358,Financial Office,320 Park Avenue,10022,110076701,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2008-04-01,2008
1045358,Financial Office,320 Park Avenue,10022,104912490,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2008-04-03,2008
1045358,Financial Office,320 Park Avenue,10022,110171536,EW,OT,Mechanical/HVAC,BIN,2008-05-27,2008
1045358,Financial Office,320 Park Avenue,10022,110147378,EW,OT,Mechanical/HVAC,BIN,2008-06-16,2008
1045358,Financial Office,320 Park Avenue,10022,110296439,EW,OT,Mechanical/HVAC,BIN,2008-08-08,2008
1045358,Financial Office,320 Park Avenue,10022,110342111,EW,OT,Mechanical/HVAC,BIN,2008-09-16,2008
1045358,Financial Office,320 Park Avenue,10022,110340033,EW,OT,Mechanical/HVAC,BIN,2008-09-24,2008
1045358,Financial Office,320 Park Avenue,10022,110383095,EW,OT,Mechanical/HVAC,BIN,2008-11-07,2008
1045358,Financial Office,320 Park Avenue,10022,110383102,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2008-11-20,2008
1045358,Financial Office,320 Park Avenue,10022,120077941,EW,OT,Mechanical/HVAC,BIN,2009-03-25,2009
1045358,Financial Office,320 Park Avenue,10022,110340042,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2009-08-19,2009
1045358,Financial Office,320 Park Avenue,10022,120148438,EW,OT,Mechanical/HVAC,BIN,2009-09-11,2009
1045358,Financial Office,320 Park Avenue,10022,120216266,EW,OT,Mechanical/HVAC,BIN,2009-12-03,2009
1045358,Financial Office,320 Park Avenue,10022,120280052,EW,OT,Mechanical/HVAC,BIN,2010-02-23,2010
1045358,Financial Office,320 Park Avenue,10022,120301253,EW,OT,Mechanical/HVAC,BIN,2010-03-29,2010
1045358,Financial Office,320 Park Avenue,10022,120280061,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2010-04-05,2010
1045358,Financial Office,320 Park Avenue,10022,120352144,EW,OT,Mechanical/HVAC,BIN,2010-05-11,2010
1045358,Financial Office,320 Park Avenue,10022,120325031,EW,OT,Mechanical/HVAC,BIN,2010-06-09,2010
1045358,Financial Office,320 Park Avenue,10022,120393886,EW,OT,Mechanical/HVAC,BIN,2010-06-29,2010
1045358,Financial Office,320 Park Avenue,10022,120352171,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2010-07-08,2010
1045358,Financial Office,320 Park Avenue,10022,120393877,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2010-08-02,2010
1045358,Financial Office,320 Park Avenue,10022,120301306,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2010-09-16,2010
1045358,Financial Office,320 Park Avenue,10022,120524496,EW,OT,Mechanical/HVAC,BIN,2010-11-09,2010
1045358,Financial Office,320 Park Avenue,10022,120324381,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2010-11-18,2010
1045358,Financial Office,320 Park Avenue,10022,120534626,EW,OT,Mechanical/HVAC,BIN,2010-12-16,2010
1045358,Financial Office,320 Park Avenue,10022,120360279,EW,MH,Mechanical/HVAC,BIN,2011-01-31,2011
1045358,Financial Office,320 Park Avenue,10022,120365078,EW,OT,Mechanical/HVAC,BIN,2011-02-03,2011
1045358,Financial Office,320 Park Avenue,10022,120575387,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2011-03-02,2011
1045358,Financial Office,320 Park Avenue,10022,120595150,EW,OT,Mechanical/HVAC,BIN,2011-03-14,2011
1045358,Financial Office,320 Park Avenue,10022,120633350,EW,OT,Mechanical/HVAC,BIN,2011-03-15,2011
1045358,Financial Office,320 Park Avenue,10022,120638729,EW,OT,Mechanical/HVAC,BIN,2011-03-22,2011
1045358,Financial Office,320 Park Avenue,10022,120534270,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2011-03-23,2011
1045358,Financial Office,320 Park Avenue,10022,120362605,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2011-04-07,2011
1045358,Financial Office,320 Park Avenue,10022,120733242,EW,OT,Mechanical/HVAC,BIN,2011-07-27,2011
1045358,Financial Office,320 Park Avenue,10022,120631833,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2011-08-24,2011
1045358,Financial Office,320 Park Avenue,10022,120826419,EW,OT,Mechanical/HVAC,BIN,2011-09-15,2011
1045358,Financial Office,320 Park Avenue,10022,120734036,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2011-09-22,2011
1045358,Financial Office,320 Park Avenue,10022,120856421,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2011-10-17,2011
1045358,Financial Office,320 Park Avenue,10022,120884301,EW,OT,Mechanical/HVAC,BIN,2011-11-14,2011
1045358,Financial Office,320 Park Avenue,10022,120890759,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2011-11-21,2011
1045358,Financial Office,320 Park Avenue,10022,120362598,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2012-01-20,2012
1045358,Financial Office,320 Park Avenue,10022,121009443,EW,OT,Mechanical/HVAC,BIN,2012-03-15,2012
1045358,Financial Office,320 Park Avenue,10022,120999018,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2012-04-05,2012
1045358,Financial Office,320 Park Avenue,10022,120999214,EW,OT,Mechanical/HVAC,BIN,2012-04-16,2012
1045358,Financial Office,320 Park Avenue,10022,121150761,EW,MH,Mechanical/HVAC,BIN,2012-07-26,2012
1045358,Financial Office,320 Park Avenue,10022,121379819,EW,OT,Mechanical/HVAC,BIN,2012-09-18,2012
1045358,Financial Office,320 Park Avenue,10022,121161090,EW,OT,Mechanical/HVAC,BIN,2012-09-20,2012
1045358,Financial Office,320 Park Avenue,10022,121161081,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2012-10-15,2012
1045358,Financial Office,320 Park Avenue,10022,121161107,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2012-10-18,2012
1045358,Financial Office,320 Park Avenue,10022,121518679,EW,OT,Mechanical/HVAC,BIN,2013-01-29,2013
1045358,Financial Office,320 Park Avenue,10022,121544524,EW,OT,Mechanical/HVAC,BIN,2013-02-28,2013
1045358,Financial Office,320 Park Avenue,10022,121572663,EW,OT,Mechanical/HVAC,BIN,2013-03-28,2013
1045358,Financial Office,320 Park Avenue,10022,121587862,EW,OT,Mechanical/HVAC,BIN,2013-04-15,2013
1045358,Financial Office,320 Park Avenue,10022,121661763,EW,OT,Mechanical/HVAC,BIN,2014-01-14,2014
1045358,Financial Office,320 Park Avenue,10022,121661754,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2014-01-29,2014
1045358,Financial Office,320 Park Avenue,10022,121988983,EW,OT,Mechanical/HVAC,BIN,2014-05-13,2014
1045358,Financial Office,320 Park Avenue,10022,121988992,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2014-06-06,2014
1045358,Financial Office,320 Park Avenue,10022,122024601,EW,OT,Mechanical/HVAC,BIN,2014-07-08,2014
1045358,Financial Office,320 Park Avenue,10022,122120436,EW,OT,Mechanical/HVAC,BIN,2014-09-10,2014
1045358,Financial Office,320 Park Avenue,10022,122129703,EW,OT,Mechanical/HVAC,BIN,2014-09-18,2014
1045358,Financial Office,320 Park Avenue,10022,122143670,EW,OT,Mechanical/HVAC,BIN,2014-09-25,2014
1045358,Financial Office,320 Park Avenue,10022,122143661,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2014-09-30,2014
1045358,Financial Office,320 Park Avenue,10022,122120445,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2014-10-15,2014
1045358,Financial Office,320 Park Avenue,10022,122181192,EW,OT,Mechanical/HVAC,BIN,2014-10-30,2014
1045358,Financial Office,320 Park Avenue,10022,122181209,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2014-11-24,2014
1045358,Financial Office,320 Park Avenue,10022,122221924,EW,OT,Mechanical/HVAC,BIN,2014-12-15,2014
1045358,Financial Office,320 Park Avenue,10022,122220337,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-01-22,2015
1045358,Financial Office,320 Park Avenue,10022,122271059,EW,OT,Mechanical/HVAC,BIN,2015-02-12,2015
1045358,Financial Office,320 Park Avenue,10022,121952057,EW,OT,Mechanical/HVAC,BIN,2015-04-20,2015
1045358,Financial Office,320 Park Avenue,10022,122360471,EW,OT,Mechanical/HVAC,BIN,2015-04-20,2015
1045358,Financial Office,320 Park Avenue,10022,122390910,EW,OT,Mechanical/HVAC,BIN,2015-05-05,2015
1045358,Financial Office,320 Park Avenue,10022,122362638,EW,OT,Mechanical/HVAC,BIN,2015-05-22,2015
1045358,Financial Office,320 Park Avenue,10022,122378514,PL,PL,Plumbing/DHW/Gas,BIN,2015-06-03,2015
1045358,Financial Office,320 Park Avenue,10022,122473251,EW,OT,Mechanical/HVAC,BIN,2015-07-22,2015
1045358,Financial Office,320 Park Avenue,10022,122478069,EW,OT,Mechanical/HVAC,BIN,2015-07-30,2015
1045358,Financial Office,320 Park Avenue,10022,122454995,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-08-12,2015
1045358,Financial Office,320 Park Avenue,10022,122495139,EW,OT,Mechanical/HVAC,BIN,2015-08-18,2015
1045358,Financial Office,320 Park Avenue,10022,120881812,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-08-18,2015
1045358,Financial Office,320 Park Avenue,10022,122503709,EW,OT,Mechanical/HVAC,BIN,2015-08-28,2015
1045358,Financial Office,320 Park Avenue,10022,122484472,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-09-03,2015
1045358,Financial Office,320 Park Avenue,10022,122515992,EW,OT,Mechanical/HVAC,BIN,2015-09-09,2015
1045358,Financial Office,320 Park Avenue,10022,140404658,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-09-22,2015
1045358,Financial Office,320 Park Avenue,10022,122503692,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-09-23,2015
1045358,Financial Office,320 Park Avenue,10022,122562342,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-10-29,2015
1045358,Financial Office,320 Park Avenue,10022,122661459,EW,MH,Mechanical/HVAC,BIN,2016-01-29,2016
1045358,Financial Office,320 Park Avenue,10022,122656857,EW,OT,Mechanical/HVAC,BIN,2016-02-25,2016
1045358,Financial Office,320 Park Avenue,10022,122570146,EW,OT,Mechanical/HVAC,BIN,2016-06-22,2016
1045358,Financial Office,320 Park Avenue,10022,122794280,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-08-02,2016
1045358,Financial Office,320 Park Avenue,10022,122656848,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-08-30,2016
1045358,Financial Office,320 Park Avenue,10022,122994359,EW,OT,Mechanical/HVAC,BIN,2017-01-24,2017
1045358,Financial Office,320 Park Avenue,10022,123029034,EW,OT,Mechanical/HVAC,BIN,2017-02-28,2017
1045358,Financial Office,320 Park Avenue,10022,122991094,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-04-06,2017
1045358,Financial Office,320 Park Avenue,10022,123080129,EW,MH,Mechanical/HVAC,BIN,2017-05-08,2017
1045358,Financial Office,320 Park Avenue,10022,122996605,EW,OT,Mechanical/HVAC,BIN,2017-05-17,2017
1045358,Financial Office,320 Park Avenue,10022,123097727,EW,OT,Mechanical/HVAC,BIN,2017-06-23,2017
1045358,Financial Office,320 Park Avenue,10022,123097736,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-07-11,2017
1045358,Financial Office,320 Park Avenue,10022,123306225,EW,OT,Mechanical/HVAC,BIN,2017-08-01,2017
1045358,Financial Office,320 Park Avenue,10022,123039032,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-08-08,2017
1045358,Financial Office,320 Park Avenue,10022,123172672,EW,OT,Mechanical/HVAC,BIN,2017-10-20,2017
1045358,Financial Office,320 Park Avenue,10022,123172690,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-11-08,2017
1045358,Financial Office,320 Park Avenue,10022,122988375,EW,OT,Mechanical/HVAC,BIN,2017-12-07,2017
1045358,Financial Office,320 Park Avenue,10022,123173261,EW,OT,Mechanical/HVAC,BIN,2017-12-08,2017
1045358,Financial Office,320 Park Avenue,10022,123173378,EW,OT,Mechanical/HVAC,BIN,2017-12-08,2017
1045358,Financial Office,320 Park Avenue,10022,123264038,EW,MH,Mechanical/HVAC,BIN,2017-12-20,2017
1045358,Financial Office,320 Park Avenue,10022,123173270,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-12-26,2017
1045358,Financial Office,320 Park Avenue,10022,123275393,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-12-26,2017
1045358,Financial Office,320 Park Avenue,10022,123012275,EW,OT,Mechanical/HVAC,BIN,2018-01-02,2018
1045358,Financial Office,320 Park Avenue,10022,122524740,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-01-24,2018
1045358,Financial Office,320 Park Avenue,10022,123190778,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-01-29,2018
1045358,Financial Office,320 Park Avenue,10022,123442550,EW,OT,Mechanical/HVAC,BIN,2018-04-11,2018
1045358,Financial Office,320 Park Avenue,10022,123011971,EW,OT,Mechanical/HVAC,BIN,2018-04-23,2018
1045358,Financial Office,320 Park Avenue,10022,123428978,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-05-02,2018
1045358,Financial Office,320 Park Avenue,10022,123461075,EW,MH,Mechanical/HVAC,BIN,2018-08-15,2018
1045358,Financial Office,320 Park Avenue,10022,123461066,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-09-04,2018
1045358,Financial Office,320 Park Avenue,10022,123513732,EW,OT,Mechanical/HVAC,BIN,2019-01-03,2019
1045358,Financial Office,320 Park Avenue,10022,123251391,EW,OT,Mechanical/HVAC,BIN,2019-01-03,2019
1045358,Financial Office,320 Park Avenue,10022,123406322,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-01-09,2019
1045358,Financial Office,320 Park Avenue,10022,123597704,EW,OT,Mechanical/HVAC,BIN,2019-01-17,2019
1045358,Financial Office,320 Park Avenue,10022,123251408,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-01-18,2019
1045358,Financial Office,320 Park Avenue,10022,123558391,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-01-23,2019
1045358,Financial Office,320 Park Avenue,10022,123730338,PL,PL,Plumbing/DHW/Gas,BIN,2019-03-28,2019
1045358,Financial Office,320 Park Avenue,10022,123730310,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-04-02,2019
1045358,Financial Office,320 Park Avenue,10022,123730329,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-04-03,2019
1045358,Financial Office,320 Park Avenue,10022,123774255,EW,OT,Mechanical/HVAC,BIN,2019-06-28,2019
1045358,Financial Office,320 Park Avenue,10022,123774246,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-10-08,2019
1045358,Financial Office,320 Park Avenue,10022,123796464,EW,OT,Mechanical/HVAC,BIN,2020-01-13,2020
1045358,Financial Office,320 Park Avenue,10022,123797123,EW,OT,Mechanical/HVAC,BIN,2020-01-14,2020
1045358,Financial Office,320 Park Avenue,10022,123699220,EW,OT,Mechanical/HVAC,BIN,2020-01-17,2020
1045358,Financial Office,320 Park Avenue,10022,123848952,EW,OT,Mechanical/HVAC,BIN,2020-01-23,2020
1045358,Financial Office,320 Park Avenue,10022,140970377,EW,OT,Mechanical/HVAC,BIN,2020-10-30,2020
1231058,Financial Office,520 Madison Avenue,10022,104044204,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-02-23,2005
1231058,Financial Office,520 Madison Avenue,10022,104049897,EW,OT,Mechanical/HVAC,BIN,2005-03-10,2005
1231058,Financial Office,520 Madison Avenue,10022,104053211,EW,OT,Mechanical/HVAC,BIN,2005-03-11,2005
1231058,Financial Office,520 Madison Avenue,10022,102786521,PL,PL,Plumbing/DHW/Gas,BIN,2005-03-28,2005
1231058,Financial Office,520 Madison Avenue,10022,103928109,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-05-19,2005
1231058,Financial Office,520 Madison Avenue,10022,104118107,EW,OT,Mechanical/HVAC,BIN,2005-05-27,2005
1231058,Financial Office,520 Madison Avenue,10022,104054719,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-06-06,2005
1231058,Financial Office,520 Madison Avenue,10022,104142811,EW,OT,Mechanical/HVAC,BIN,2005-06-20,2005
1231058,Financial Office,520 Madison Avenue,10022,104128043,PL,PL,Plumbing/DHW/Gas,BIN,2005-06-30,2005
1231058,Financial Office,520 Madison Avenue,10022,104150348,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-07-21,2005
1231058,Financial Office,520 Madison Avenue,10022,104159367,EW,OT,Mechanical/HVAC,BIN,2005-07-26,2005
1231058,Financial Office,520 Madison Avenue,10022,104146167,PL,PL,Plumbing/DHW/Gas,BIN,2005-08-10,2005
1231058,Financial Office,520 Madison Avenue,10022,104128061,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-08-19,2005
1231058,Financial Office,520 Madison Avenue,10022,104147308,EW,OT,Mechanical/HVAC,BIN,2005-09-08,2005
1231058,Financial Office,520 Madison Avenue,10022,104238898,EW,OT,Mechanical/HVAC,BIN,2005-09-16,2005
1231058,Financial Office,520 Madison Avenue,10022,104239940,EW,OT,Mechanical/HVAC,BIN,2005-09-19,2005
1231058,Financial Office,520 Madison Avenue,10022,104230510,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2005-12-02,2005
1231058,Financial Office,520 Madison Avenue,10022,104310602,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-01-10,2006
1231058,Financial Office,520 Madison Avenue,10022,104300686,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-01-25,2006
1231058,Financial Office,520 Madison Avenue,10022,104334944,EW,OT,Mechanical/HVAC,BIN,2006-02-13,2006
1231058,Financial Office,520 Madison Avenue,10022,104297075,EW,MH,Mechanical/HVAC,BIN,2006-02-14,2006
1231058,Financial Office,520 Madison Avenue,10022,104297805,EW,MH,Mechanical/HVAC,BIN,2006-02-15,2006
1231058,Financial Office,520 Madison Avenue,10022,104337585,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-02-24,2006
1231058,Financial Office,520 Madison Avenue,10022,104299545,PL,PL,Plumbing/DHW/Gas,BIN,2006-03-08,2006
1231058,Financial Office,520 Madison Avenue,10022,104379637,EW,OT,Mechanical/HVAC,BIN,2006-03-17,2006
1231058,Financial Office,520 Madison Avenue,10022,104381777,EW,OT,Mechanical/HVAC,BIN,2006-03-21,2006
1231058,Financial Office,520 Madison Avenue,10022,104413190,EW,OT,Mechanical/HVAC,BIN,2006-04-25,2006
1231058,Financial Office,520 Madison Avenue,10022,104447065,EW,OT,Mechanical/HVAC,BIN,2006-05-31,2006
1231058,Financial Office,520 Madison Avenue,10022,104252942,EW,OT,Mechanical/HVAC,BIN,2006-06-15,2006
1231058,Financial Office,520 Madison Avenue,10022,104447047,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-07-03,2006
1231058,Financial Office,520 Madison Avenue,10022,104150044,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-07-06,2006
1231058,Financial Office,520 Madison Avenue,10022,104413831,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-07-28,2006
1231058,Financial Office,520 Madison Avenue,10022,104513965,EW,MH,Mechanical/HVAC,BIN,2006-08-17,2006
1231058,Financial Office,520 Madison Avenue,10022,104560672,EW,OT,Mechanical/HVAC,BIN,2006-10-11,2006
1231058,Financial Office,520 Madison Avenue,10022,104562411,EW,OT,Mechanical/HVAC,BIN,2006-10-11,2006
1231058,Financial Office,520 Madison Avenue,10022,104590104,EW,OT,Mechanical/HVAC,BIN,2006-11-02,2006
1231058,Financial Office,520 Madison Avenue,10022,104573187,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2006-11-09,2006
1231058,Financial Office,520 Madison Avenue,10022,104598785,EW,OT,Mechanical/HVAC,BIN,2006-11-16,2006
